id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSE00002088735	0	0	0	NA	NA	NA	NA
ENSE00002135101	0	0	0	NA	NA	NA	NA
ENSE00003482256	0	0	0	NA	NA	NA	NA
ENSE00003501363	0	0	0	NA	NA	NA	NA
ENSE00002098122	0	0	0	NA	NA	NA	NA
ENSE00001848106	0	0	0	NA	NA	NA	NA
ENSE00002098116	0	0	0	NA	NA	NA	NA
ENSE00001866262	0	0	0	NA	NA	NA	NA
ENSE00001940037	0	0	0	NA	NA	NA	NA
ENSE00003542101	0	0	0	NA	NA	NA	NA
ENSE00003651175	0	0	0	NA	NA	NA	NA
ENSE00003575833	0	0	0	NA	NA	NA	NA
ENSE00003514341	0	0	0	NA	NA	NA	NA
ENSE00003559772	0	0	0	NA	NA	NA	NA
ENSE00003581679	0	0	0	NA	NA	NA	NA
ENSE00003685053	0	0	0	NA	NA	NA	NA
ENSE00003582813	0	0	0	NA	NA	NA	NA
ENSE00003658319	0	0	0	NA	NA	NA	NA
ENSE00003495536	0	0	0	NA	NA	NA	NA
ENSE00003635101	0	0	0	NA	NA	NA	NA
ENSE00003582763	0	0	0	NA	NA	NA	NA
ENSE00001822683	0	0	0	NA	NA	NA	NA
ENSE00003574953	0	0	0	NA	NA	NA	NA
ENSE00003486606	0	0	0	NA	NA	NA	NA
ENSE00003501891	0	0	0	NA	NA	NA	NA
ENSE00003564042	0	0	0	NA	NA	NA	NA
ENSE00003518614	0	0	0	NA	NA	NA	NA
ENSE00003507062	0	0	0	NA	NA	NA	NA
ENSE00001643556	0	0	0	NA	NA	NA	NA
ENSE00001745309	0	0	0	NA	NA	NA	NA
ENSE00001849483	0	0	0	NA	NA	NA	NA
ENSE00003669496	0	0	0	NA	NA	NA	NA
ENSE00001828813	0	0	0	NA	NA	NA	NA
ENSE00001558653	0	0	0	NA	NA	NA	NA
ENSE00003664598	0	0	0	NA	NA	NA	NA
ENSE00001874932	0	0	0	NA	NA	NA	NA
ENSE00001351058	0	0	0	NA	NA	NA	NA
ENSE00001622559	0	0	0	NA	NA	NA	NA
ENSE00003588784	0	0	0	NA	NA	NA	NA
ENSE00003604206	0	0	0	NA	NA	NA	NA
ENSE00003632637	0	0	0	NA	NA	NA	NA
ENSE00003471858	0	0	0	NA	NA	NA	NA
ENSE00003596407	0	0	0	NA	NA	NA	NA
ENSE00001824499	0	0	0	NA	NA	NA	NA
ENSE00001845432	0	0	0	NA	NA	NA	NA
ENSE00001844004	0	0	0	NA	NA	NA	NA
ENSE00001816773	0	0	0	NA	NA	NA	NA
ENSE00002135474	0	0	0	NA	NA	NA	NA
ENSE00003675819	0	0	0	NA	NA	NA	NA
ENSE00002137886	0	0	0	NA	NA	NA	NA
ENSE00001908347	0	0	0	NA	NA	NA	NA
ENSE00001843562	0	0	0	NA	NA	NA	NA
ENSE00001811196	0	0	0	NA	NA	NA	NA
ENSE00001813352	0	0	0	NA	NA	NA	NA
ENSE00001918459	0	0	0	NA	NA	NA	NA
ENSE00001852062	0	0	0	NA	NA	NA	NA
ENSE00001942105	0	0	0	NA	NA	NA	NA
ENSE00001811549	0	0	0	NA	NA	NA	NA
ENSE00001874448	0	0	0	NA	NA	NA	NA
ENSE00001911220	0	0	0	NA	NA	NA	NA
ENSE00000651892	0	0	0	NA	NA	NA	NA
ENSE00003529773	0	0	0	NA	NA	NA	NA
ENSE00003566791	0	0	0	NA	NA	NA	NA
ENSE00003665610	0	0	0	NA	NA	NA	NA
ENSE00001878142	0	0	0	NA	NA	NA	NA
ENSE00003655727	0	0	0	NA	NA	NA	NA
ENSE00003655150	0	0	0	NA	NA	NA	NA
ENSE00003523280	0	0	0	NA	NA	NA	NA
ENSE00001881844	0	0	0	NA	NA	NA	NA
ENSE00001559021	0	0	0	NA	NA	NA	NA
ENSE00001712875	0	0	0	NA	NA	NA	NA
ENSE00001787916	0	0	0	NA	NA	NA	NA
ENSE00002203493	0	0	0	NA	NA	NA	NA
ENSE00003527942	0	0	0	NA	NA	NA	NA
ENSE00003593385	0	0	0	NA	NA	NA	NA
ENSE00001739642	0	0	0	NA	NA	NA	NA
ENSE00002278996	0	0	0	NA	NA	NA	NA
ENSE00003661808	0	0	0	NA	NA	NA	NA
ENSE00003726750	0	0	0	NA	NA	NA	NA
ENSE00003843792	0	0	0	NA	NA	NA	NA
ENSE00001550432	0	0	0	NA	NA	NA	NA
ENSE00001561838	0	0	0	NA	NA	NA	NA
ENSE00003847340	0	0	0	NA	NA	NA	NA
ENSE00003543079	0	0	0	NA	NA	NA	NA
ENSE00001829801	0	0	0	NA	NA	NA	NA
ENSE00003601011	0	0	0	NA	NA	NA	NA
ENSE00001549681	0	0	0	NA	NA	NA	NA
ENSE00001553296	0	0	0	NA	NA	NA	NA
ENSE00001679968	0	0	0	NA	NA	NA	NA
ENSE00001554936	0	0	0	NA	NA	NA	NA
ENSE00001559656	0	0	0	NA	NA	NA	NA
ENSE00001949504	0	0	0	NA	NA	NA	NA
ENSE00001834477	0	0	0	NA	NA	NA	NA
ENSE00001658531	0	0	0	NA	NA	NA	NA
ENSE00001799304	0	0	0	NA	NA	NA	NA
ENSE00001710608	0	0	0	NA	NA	NA	NA
ENSE00001938004	0	0	0	NA	NA	NA	NA
ENSE00003485357	0	0	0	NA	NA	NA	NA
ENSE00003488079	0	0	0	NA	NA	NA	NA
ENSE00001898860	0	0	0	NA	NA	NA	NA
ENSE00001831965	0	0	0	NA	NA	NA	NA
ENSE00001874320	0	0	0	NA	NA	NA	NA
ENSE00003575488	0	0	0	NA	NA	NA	NA
ENSE00001558958	0	0	0	NA	NA	NA	NA
ENSE00001832895	0	0	0	NA	NA	NA	NA
ENSE00001640783	0	0	0	NA	NA	NA	NA
ENSE00001708463	0	0	0	NA	NA	NA	NA
ENSE00001681170	0	0	0	NA	NA	NA	NA
ENSE00001663127	0	0	0	NA	NA	NA	NA
ENSE00001706041	0	0	0	NA	NA	NA	NA
ENSE00001637234	0	0	0	NA	NA	NA	NA
ENSE00001739110	0	0	0	NA	NA	NA	NA
ENSE00001802989	0	0	0	NA	NA	NA	NA
ENSE00001680137	0	0	0	NA	NA	NA	NA
ENSE00001778181	0	0	0	NA	NA	NA	NA
ENSE00001722132	0	0	0	NA	NA	NA	NA
ENSE00001878972	0	0	0	NA	NA	NA	NA
ENSE00001841859	0	0	0	NA	NA	NA	NA
ENSE00002614468	0	0	0	NA	NA	NA	NA
ENSE00002617801	0	0	0	NA	NA	NA	NA
ENSE00001643123	0	0	0	NA	NA	NA	NA
ENSE00001823353	0	0	0	NA	NA	NA	NA
ENSE00001561155	0	0	0	NA	NA	NA	NA
ENSE00001531638	0	0	0	NA	NA	NA	NA
ENSE00001554772	0	0	0	NA	NA	NA	NA
ENSE00001552713	0	0	0	NA	NA	NA	NA
ENSE00001770891	0	0	0	NA	NA	NA	NA
ENSE00001747254	0	0	0	NA	NA	NA	NA
ENSE00001351937	0	0	0	NA	NA	NA	NA
ENSE00001793154	0	0	0	NA	NA	NA	NA
ENSE00001677549	0	0	0	NA	NA	NA	NA
ENSE00001665463	0	0	0	NA	NA	NA	NA
ENSE00001730151	0	0	0	NA	NA	NA	NA
ENSE00001801680	0	0	0	NA	NA	NA	NA
ENSE00001645432	0	0	0	NA	NA	NA	NA
ENSE00001739897	0	0	0	NA	NA	NA	NA
ENSE00001565468	0	0	0	NA	NA	NA	NA
ENSE00001784497	0	0	0	NA	NA	NA	NA
ENSE00001773373	0	0	0	NA	NA	NA	NA
ENSE00002239510	0	0	0	NA	NA	NA	NA
ENSE00000651921	0	0	0	NA	NA	NA	NA
ENSE00000879664	0	0	0	NA	NA	NA	NA
ENSE00003836130	0	0	0	NA	NA	NA	NA
ENSE00003834754	0	0	0	NA	NA	NA	NA
ENSE00003840134	0	0	0	NA	NA	NA	NA
ENSE00003837783	0	0	0	NA	NA	NA	NA
ENSE00001389287	0	0	0	NA	NA	NA	NA
ENSE00003601915	0	0	0	NA	NA	NA	NA
ENSE00000651923	0	0	0	NA	NA	NA	NA
ENSE00003680206	0	0	0	NA	NA	NA	NA
ENSE00003690484	0	0	0	NA	NA	NA	NA
ENSE00001391829	0	0	0	NA	NA	NA	NA
ENSE00001928293	0	0	0	NA	NA	NA	NA
ENSE00003677064	0	0	0	NA	NA	NA	NA
ENSE00003644342	0	0	0	NA	NA	NA	NA
ENSE00003672897	0	0	0	NA	NA	NA	NA
ENSE00001948787	0	0	0	NA	NA	NA	NA
ENSE00001643432	0	0	0	NA	NA	NA	NA
ENSE00001702920	0	0	0	NA	NA	NA	NA
ENSE00001603397	0	0	0	NA	NA	NA	NA
ENSE00003828729	0	0	0	NA	NA	NA	NA
ENSE00003819532	0	0	0	NA	NA	NA	NA
ENSE00003735678	0	0	0	NA	NA	NA	NA
ENSE00003747587	0	0	0	NA	NA	NA	NA
ENSE00003830978	0	0	0	NA	NA	NA	NA
ENSE00003830704	0	0	0	NA	NA	NA	NA
ENSE00003823659	0	0	0	NA	NA	NA	NA
ENSE00001659679	0	0	0	NA	NA	NA	NA
ENSE00001703431	0	0	0	NA	NA	NA	NA
ENSE00001788049	0	0	0	NA	NA	NA	NA
ENSE00001737048	0	0	0	NA	NA	NA	NA
ENSE00001714670	0	0	0	NA	NA	NA	NA
ENSE00001742719	0	0	0	NA	NA	NA	NA
ENSE00001679339	0	0	0	NA	NA	NA	NA
ENSE00001799813	0	0	0	NA	NA	NA	NA
ENSE00001736680	0	0	0	NA	NA	NA	NA
ENSE00001597191	0	0	0	NA	NA	NA	NA
ENSE00001615133	0	0	0	NA	NA	NA	NA
ENSE00001771033	0	0	0	NA	NA	NA	NA
ENSE00001693052	0	0	0	NA	NA	NA	NA
ENSE00001806729	0	0	0	NA	NA	NA	NA
ENSE00001610048	0	0	0	NA	NA	NA	NA
ENSE00001684283	0	0	0	NA	NA	NA	NA
ENSE00001641883	0	0	0	NA	NA	NA	NA
ENSE00001718108	0	0	0	NA	NA	NA	NA
ENSE00001741834	0	0	0	NA	NA	NA	NA
ENSE00001783182	0	0	0	NA	NA	NA	NA
ENSE00001703841	0	0	0	NA	NA	NA	NA
ENSE00001621352	0	0	0	NA	NA	NA	NA
ENSE00001769788	0	0	0	NA	NA	NA	NA
ENSE00001663607	0	0	0	NA	NA	NA	NA
ENSE00001708395	0	0	0	NA	NA	NA	NA
ENSE00001673514	0	0	0	NA	NA	NA	NA
ENSE00003742163	0	0	0	NA	NA	NA	NA
ENSE00003738035	0	0	0	NA	NA	NA	NA
ENSE00003747596	0	0	0	NA	NA	NA	NA
ENSE00001621751	0	0	0	NA	NA	NA	NA
ENSE00001664896	0	0	0	NA	NA	NA	NA
ENSE00001708703	0	0	0	NA	NA	NA	NA
ENSE00001792142	0	0	0	NA	NA	NA	NA
ENSE00001676433	0	0	0	NA	NA	NA	NA
ENSE00001789290	0	0	0	NA	NA	NA	NA
ENSE00001780211	0	0	0	NA	NA	NA	NA
ENSE00001667289	0	0	0	NA	NA	NA	NA
ENSE00001690323	0	0	0	NA	NA	NA	NA
ENSE00003735376	0	0	0	NA	NA	NA	NA
ENSE00001492855	0	0	0	NA	NA	NA	NA
ENSE00001492857	0	0	0	NA	NA	NA	NA
ENSE00003731231	0	0	0	NA	NA	NA	NA
ENSE00003753653	0	0	0	NA	NA	NA	NA
ENSE00003848743	0	0	0	NA	NA	NA	NA
ENSE00001800110	0	0	0	NA	NA	NA	NA
ENSE00001609143	0	0	0	NA	NA	NA	NA
ENSE00001632009	0	0	0	NA	NA	NA	NA
ENSE00001709626	0	0	0	NA	NA	NA	NA
ENSE00001721039	0	0	0	NA	NA	NA	NA
ENSE00001783621	0	0	0	NA	NA	NA	NA
ENSE00001695980	0	0	0	NA	NA	NA	NA
ENSE00001704224	0	0	0	NA	NA	NA	NA
ENSE00001799631	0	0	0	NA	NA	NA	NA
ENSE00001804990	0	0	0	NA	NA	NA	NA
ENSE00001591857	0	0	0	NA	NA	NA	NA
ENSE00001683180	0	0	0	NA	NA	NA	NA
ENSE00001693631	0	0	0	NA	NA	NA	NA
ENSE00001691824	0	0	0	NA	NA	NA	NA
ENSE00001765513	0	0	0	NA	NA	NA	NA
ENSE00001672750	0	0	0	NA	NA	NA	NA
ENSE00001645220	0	0	0	NA	NA	NA	NA
ENSE00001771475	0	0	0	NA	NA	NA	NA
ENSE00001722723	0	0	0	NA	NA	NA	NA
ENSE00001666656	0	0	0	NA	NA	NA	NA
ENSE00003741866	0	0	0	NA	NA	NA	NA
ENSE00001632256	0	0	0	NA	NA	NA	NA
ENSE00001710689	0	0	0	NA	NA	NA	NA
ENSE00001698602	0	0	0	NA	NA	NA	NA
ENSE00001684620	0	0	0	NA	NA	NA	NA
ENSE00001801719	0	0	0	NA	NA	NA	NA
ENSE00001597568	0	0	0	NA	NA	NA	NA
ENSE00001438336	0	0	0	NA	NA	NA	NA
ENSE00003757664	0	0	0	NA	NA	NA	NA
ENSE00001735198	0	0	0	NA	NA	NA	NA
ENSE00001601231	0	0	0	NA	NA	NA	NA
ENSE00001773630	0	0	0	NA	NA	NA	NA
ENSE00001637171	0	0	0	NA	NA	NA	NA
ENSE00001778020	0	0	0	NA	NA	NA	NA
ENSE00001614165	0	0	0	NA	NA	NA	NA
ENSE00001656532	0	0	0	NA	NA	NA	NA
ENSE00001597515	0	0	0	NA	NA	NA	NA
ENSE00001722655	0	0	0	NA	NA	NA	NA
ENSE00003846930	0	0	0	NA	NA	NA	NA
ENSE00003844948	0	0	0	NA	NA	NA	NA
ENSE00001792870	0	0	0	NA	NA	NA	NA
ENSE00001759297	0	0	0	NA	NA	NA	NA
ENSE00001616350	0	0	0	NA	NA	NA	NA
ENSE00001621296	0	0	0	NA	NA	NA	NA
ENSE00001785189	0	0	0	NA	NA	NA	NA
ENSE00001787602	0	0	0	NA	NA	NA	NA
ENSE00001766674	0	0	0	NA	NA	NA	NA
ENSE00001794308	0	0	0	NA	NA	NA	NA
ENSE00001788908	0	0	0	NA	NA	NA	NA
ENSE00001592294	0	0	0	NA	NA	NA	NA
ENSE00001724596	0	0	0	NA	NA	NA	NA
ENSE00003756941	0	0	0	NA	NA	NA	NA
ENSE00001716676	0	0	0	NA	NA	NA	NA
ENSE00001621270	0	0	0	NA	NA	NA	NA
ENSE00001731738	0	0	0	NA	NA	NA	NA
ENSE00001737567	0	0	0	NA	NA	NA	NA
ENSE00001601774	0	0	0	NA	NA	NA	NA
ENSE00001775779	0	0	0	NA	NA	NA	NA
ENSE00001623771	0	0	0	NA	NA	NA	NA
ENSE00001674733	0	0	0	NA	NA	NA	NA
ENSE00001706777	0	0	0	NA	NA	NA	NA
ENSE00001735446	0	0	0	NA	NA	NA	NA
ENSE00001648705	0	0	0	NA	NA	NA	NA
ENSE00001624811	0	0	0	NA	NA	NA	NA
ENSE00001715170	0	0	0	NA	NA	NA	NA
ENSE00001628771	0	0	0	NA	NA	NA	NA
ENSE00001747428	0	0	0	NA	NA	NA	NA
ENSE00001731014	0	0	0	NA	NA	NA	NA
ENSE00001648883	0	0	0	NA	NA	NA	NA
ENSE00001889999	0	0	0	NA	NA	NA	NA
ENSE00001956774	0	0	0	NA	NA	NA	NA
ENSE00001883424	0	0	0	NA	NA	NA	NA
ENSE00003685652	0	0	0	NA	NA	NA	NA
ENSE00003604936	0	0	0	NA	NA	NA	NA
ENSE00003623733	0	0	0	NA	NA	NA	NA
ENSE00003693284	0	0	0	NA	NA	NA	NA
ENSE00003634112	0	0	0	NA	NA	NA	NA
ENSE00003612427	0	0	0	NA	NA	NA	NA
ENSE00003573097	0	0	0	NA	NA	NA	NA
ENSE00003613456	0	0	0	NA	NA	NA	NA
ENSE00003532048	0	0	0	NA	NA	NA	NA
ENSE00001344136	0	0	0	NA	NA	NA	NA
ENSE00001610206	0	0	0	NA	NA	NA	NA
ENSE00001936117	0	0	0	NA	NA	NA	NA
ENSE00003762999	0	0	0	NA	NA	NA	NA
ENSE00003731576	0	0	0	NA	NA	NA	NA
ENSE00003748519	0	0	0	NA	NA	NA	NA
ENSE00003779718	0	0	0	NA	NA	NA	NA
ENSE00003783366	0	0	0	NA	NA	NA	NA
ENSE00001951781	0	0	0	NA	NA	NA	NA
ENSE00003552747	0	0	0	NA	NA	NA	NA
ENSE00003509867	0	0	0	NA	NA	NA	NA
ENSE00003645670	0	0	0	NA	NA	NA	NA
ENSE00003551008	0	0	0	NA	NA	NA	NA
ENSE00003524863	0	0	0	NA	NA	NA	NA
ENSE00003559156	0	0	0	NA	NA	NA	NA
ENSE00001838387	0	0	0	NA	NA	NA	NA
ENSE00001902130	0	0	0	NA	NA	NA	NA
ENSE00001840350	0	0	0	NA	NA	NA	NA
ENSE00001640971	0	0	0	NA	NA	NA	NA
ENSE00003644244	0	0	0	NA	NA	NA	NA
ENSE00003617712	0	0	0	NA	NA	NA	NA
ENSE00003686583	0	0	0	NA	NA	NA	NA
ENSE00001712428	0	0	0	NA	NA	NA	NA
ENSE00001654418	0	0	0	NA	NA	NA	NA
ENSE00001556433	0	0	0	NA	NA	NA	NA
ENSE00001913516	0	0	0	NA	NA	NA	NA
ENSE00001814136	0	0	0	NA	NA	NA	NA
ENSE00001837309	0	0	0	NA	NA	NA	NA
ENSE00003473966	0	0	0	NA	NA	NA	NA
ENSE00001923303	0	0	0	NA	NA	NA	NA
ENSE00001874155	0	0	0	NA	NA	NA	NA
ENSE00001708347	0	0	0	NA	NA	NA	NA
ENSE00001798792	0	0	0	NA	NA	NA	NA
ENSE00001650608	0	0	0	NA	NA	NA	NA
ENSE00001736221	0	0	0	NA	NA	NA	NA
ENSE00001781771	0	0	0	NA	NA	NA	NA
ENSE00003677682	0	0	0	NA	NA	NA	NA
ENSE00001688832	0	0	0	NA	NA	NA	NA
ENSE00001759599	0	0	0	NA	NA	NA	NA
ENSE00001734070	0	0	0	NA	NA	NA	NA
ENSE00001625330	0	0	0	NA	NA	NA	NA
ENSE00001611827	0	0	0	NA	NA	NA	NA
ENSE00001702538	0	0	0	NA	NA	NA	NA
ENSE00001656965	0	0	0	NA	NA	NA	NA
ENSE00001729500	0	0	0	NA	NA	NA	NA
ENSE00001794443	0	0	0	NA	NA	NA	NA
ENSE00001799894	0	0	0	NA	NA	NA	NA
ENSE00001620958	0	0	0	NA	NA	NA	NA
ENSE00001717936	0	0	0	NA	NA	NA	NA
ENSE00001624724	0	0	0	NA	NA	NA	NA
ENSE00001739499	0	0	0	NA	NA	NA	NA
ENSE00001690144	0	0	0	NA	NA	NA	NA
ENSE00001602645	0	0	0	NA	NA	NA	NA
ENSE00001668180	0	0	0	NA	NA	NA	NA
ENSE00001800940	0	0	0	NA	NA	NA	NA
ENSE00001767174	0	0	0	NA	NA	NA	NA
ENSE00001672709	0	0	0	NA	NA	NA	NA
ENSE00001645053	0	0	0	NA	NA	NA	NA
ENSE00001777691	0	0	0	NA	NA	NA	NA
ENSE00001793693	0	0	0	NA	NA	NA	NA
ENSE00001683680	0	0	0	NA	NA	NA	NA
ENSE00001688463	0	0	0	NA	NA	NA	NA
ENSE00001668226	0	0	0	NA	NA	NA	NA
ENSE00001668288	0	0	0	NA	NA	NA	NA
ENSE00001593596	0	0	0	NA	NA	NA	NA
ENSE00001657110	0	0	0	NA	NA	NA	NA
ENSE00001682315	0	0	0	NA	NA	NA	NA
ENSE00001722393	0	0	0	NA	NA	NA	NA
ENSE00001790506	0	0	0	NA	NA	NA	NA
ENSE00002252179	0	0	0	NA	NA	NA	NA
ENSE00002254051	0	0	0	NA	NA	NA	NA
ENSE00001796765	0	0	0	NA	NA	NA	NA
ENSE00001713668	0	0	0	NA	NA	NA	NA
ENSE00001682779	0	0	0	NA	NA	NA	NA
ENSE00001749168	0	0	0	NA	NA	NA	NA
ENSE00001682280	0	0	0	NA	NA	NA	NA
ENSE00001793744	0	0	0	NA	NA	NA	NA
ENSE00003752663	0	0	0	NA	NA	NA	NA
ENSE00002697099	0	0	0	NA	NA	NA	NA
ENSE00003794190	0	0	0	NA	NA	NA	NA
ENSE00003738250	0	0	0	NA	NA	NA	NA
ENSE00003566454	0	0	0	NA	NA	NA	NA
ENSE00000651944	0	0	0	NA	NA	NA	NA
ENSE00001321146	0	0	0	NA	NA	NA	NA
ENSE00000651945	0	0	0	NA	NA	NA	NA
ENSE00003685416	0	0	0	NA	NA	NA	NA
ENSE00000651947	0	0	0	NA	NA	NA	NA
ENSE00000651949	0	0	0	NA	NA	NA	NA
ENSE00001492788	0	0	0	NA	NA	NA	NA
ENSE00003492820	0	0	0	NA	NA	NA	NA
ENSE00003712179	0	0	0	NA	NA	NA	NA
ENSE00003640178	0	0	0	NA	NA	NA	NA
ENSE00001551541	0	0	0	NA	NA	NA	NA
ENSE00001556591	0	0	0	NA	NA	NA	NA
ENSE00001625734	0	0	0	NA	NA	NA	NA
ENSE00001726746	0	0	0	NA	NA	NA	NA
ENSE00001840432	0	0	0	NA	NA	NA	NA
ENSE00003550588	0	0	0	NA	NA	NA	NA
ENSE00001852426	0	0	0	NA	NA	NA	NA
ENSE00001859545	0	0	0	NA	NA	NA	NA
ENSE00003602135	0	0	0	NA	NA	NA	NA
ENSE00001878331	0	0	0	NA	NA	NA	NA
ENSE00001757870	0	0	0	NA	NA	NA	NA
ENSE00001817484	0	0	0	NA	NA	NA	NA
ENSE00003667769	0	0	0	NA	NA	NA	NA
ENSE00003566593	0	0	0	NA	NA	NA	NA
ENSE00001862939	0	0	0	NA	NA	NA	NA
ENSE00001917942	0	0	0	NA	NA	NA	NA
ENSE00001938107	0	0	0	NA	NA	NA	NA
ENSE00003573572	0	0	0	NA	NA	NA	NA
ENSE00003719331	0	0	0	NA	NA	NA	NA
ENSE00001439102	0	0	0	NA	NA	NA	NA
ENSE00003733998	0	0	0	NA	NA	NA	NA
ENSE00003668709	0	0	0	NA	NA	NA	NA
ENSE00003621985	0	0	0	NA	NA	NA	NA
ENSE00003645901	0	0	0	NA	NA	NA	NA
ENSE00001717440	0	0	0	NA	NA	NA	NA
ENSE00003559542	0	0	0	NA	NA	NA	NA
ENSE00003788575	0	0	0	NA	NA	NA	NA
ENSE00003694540	0	0	0	NA	NA	NA	NA
ENSE00003500761	0	0	0	NA	NA	NA	NA
ENSE00003566135	0	0	0	NA	NA	NA	NA
ENSE00001652148	0	0	0	NA	NA	NA	NA
ENSE00001667526	0	0	0	NA	NA	NA	NA
ENSE00003584101	0	0	0	NA	NA	NA	NA
ENSE00003787789	0	0	0	NA	NA	NA	NA
ENSE00003641137	0	0	0	NA	NA	NA	NA
ENSE00003632344	0	0	0	NA	NA	NA	NA
ENSE00003626468	0	0	0	NA	NA	NA	NA
ENSE00003478809	0	0	0	NA	NA	NA	NA
ENSE00003831704	0	0	0	NA	NA	NA	NA
ENSE00001424816	0	0	0	NA	NA	NA	NA
ENSE00003516226	0	0	0	NA	NA	NA	NA
ENSE00003491509	0	0	0	NA	NA	NA	NA
ENSE00003489006	0	0	0	NA	NA	NA	NA
ENSE00003568036	0	0	0	NA	NA	NA	NA
ENSE00003475522	0	0	0	NA	NA	NA	NA
ENSE00003510343	0	0	0	NA	NA	NA	NA
ENSE00003659846	0	0	0	NA	NA	NA	NA
ENSE00003578238	0	0	0	NA	NA	NA	NA
ENSE00003561775	0	0	0	NA	NA	NA	NA
ENSE00003615685	0	0	0	NA	NA	NA	NA
ENSE00003527481	0	0	0	NA	NA	NA	NA
ENSE00003541052	0	0	0	NA	NA	NA	NA
ENSE00001799041	0	0	0	NA	NA	NA	NA
ENSE00003832540	0	0	0	NA	NA	NA	NA
ENSE00003832432	0	0	0	NA	NA	NA	NA
ENSE00001550146	0	0	0	NA	NA	NA	NA
ENSE00001936528	0	0	0	NA	NA	NA	NA
ENSE00001932083	0	0	0	NA	NA	NA	NA
ENSE00001864777	0	0	0	NA	NA	NA	NA
ENSE00003835942	0	0	0	NA	NA	NA	NA
ENSE00003566977	0	0	0	NA	NA	NA	NA
ENSE00001619277	0	0	0	NA	NA	NA	NA
ENSE00001555055	0	0	0	NA	NA	NA	NA
ENSE00001528651	0	0	0	NA	NA	NA	NA
ENSE00001550628	0	0	0	NA	NA	NA	NA
ENSE00001834360	0	0	0	NA	NA	NA	NA
ENSE00001492747	0	0	0	NA	NA	NA	NA
ENSE00001953427	0	0	0	NA	NA	NA	NA
ENSE00003837438	0	0	0	NA	NA	NA	NA
ENSE00001599975	0	0	0	NA	NA	NA	NA
ENSE00003541613	0	0	0	NA	NA	NA	NA
ENSE00001531203	0	0	0	NA	NA	NA	NA
ENSE00001554445	0	0	0	NA	NA	NA	NA
ENSE00003571293	0	0	0	NA	NA	NA	NA
ENSE00003555534	0	0	0	NA	NA	NA	NA
ENSE00001564094	0	0	0	NA	NA	NA	NA
ENSE00003110235	0	0	0	NA	NA	NA	NA
ENSE00001903829	0	0	0	NA	NA	NA	NA
ENSE00001822458	0	0	0	NA	NA	NA	NA
ENSE00001945680	0	0	0	NA	NA	NA	NA
ENSE00001944038	0	0	0	NA	NA	NA	NA
ENSE00001729476	0	0	0	NA	NA	NA	NA
ENSE00003607690	0	0	0	NA	NA	NA	NA
ENSE00003477638	0	0	0	NA	NA	NA	NA
ENSE00001618110	0	0	0	NA	NA	NA	NA
ENSE00001673929	0	0	0	NA	NA	NA	NA
ENSE00001709518	0	0	0	NA	NA	NA	NA
ENSE00001622749	0	0	0	NA	NA	NA	NA
ENSE00003478633	0	0	0	NA	NA	NA	NA
ENSE00001657286	0	0	0	NA	NA	NA	NA
ENSE00001721208	0	0	0	NA	NA	NA	NA
ENSE00001636077	0	0	0	NA	NA	NA	NA
ENSE00001756717	0	0	0	NA	NA	NA	NA
ENSE00003840432	0	0	0	NA	NA	NA	NA
ENSE00003834774	0	0	0	NA	NA	NA	NA
ENSE00001618103	0	0	0	NA	NA	NA	NA
ENSE00001704833	0	0	0	NA	NA	NA	NA
ENSE00001796934	0	0	0	NA	NA	NA	NA
ENSE00001793024	0	0	0	NA	NA	NA	NA
ENSE00001048167	0	0	0	NA	NA	NA	NA
ENSE00003587713	0	0	0	NA	NA	NA	NA
ENSE00003546666	0	0	0	NA	NA	NA	NA
ENSE00003582449	0	0	0	NA	NA	NA	NA
ENSE00003631598	0	0	0	NA	NA	NA	NA
ENSE00003645654	0	0	0	NA	NA	NA	NA
ENSE00001779415	0	0	0	NA	NA	NA	NA
ENSE00001601576	0	0	0	NA	NA	NA	NA
ENSE00003492219	0	0	0	NA	NA	NA	NA
ENSE00003584359	0	0	0	NA	NA	NA	NA
ENSE00003523093	0	0	0	NA	NA	NA	NA
ENSE00003581393	0	0	0	NA	NA	NA	NA
ENSE00001556836	0	0	0	NA	NA	NA	NA
ENSE00003636457	0	0	0	NA	NA	NA	NA
ENSE00003539685	0	0	0	NA	NA	NA	NA
ENSE00001549433	0	0	0	NA	NA	NA	NA
ENSE00001632807	0	0	0	NA	NA	NA	NA
ENSE00003689913	0	0	0	NA	NA	NA	NA
ENSE00001611169	0	0	0	NA	NA	NA	NA
ENSE00003841666	0	0	0	NA	NA	NA	NA
ENSE00003850048	0	0	0	NA	NA	NA	NA
ENSE00001958911	0	0	0	NA	NA	NA	NA
ENSE00003538092	0	0	0	NA	NA	NA	NA
ENSE00003568458	0	0	0	NA	NA	NA	NA
ENSE00001888657	0	0	0	NA	NA	NA	NA
ENSE00001890101	0	0	0	NA	NA	NA	NA
ENSE00001864385	0	0	0	NA	NA	NA	NA
ENSE00003514721	0	0	0	NA	NA	NA	NA
ENSE00001699240	0	0	0	NA	NA	NA	NA
ENSE00003476010	0	0	0	NA	NA	NA	NA
ENSE00003659098	0	0	0	NA	NA	NA	NA
ENSE00001674551	0	0	0	NA	NA	NA	NA
ENSE00003657143	0	0	0	NA	NA	NA	NA
ENSE00003850931	0	0	0	NA	NA	NA	NA
